timestamp,actual_demand,predicted,provisioned,cold_starts,idle_capacity,cost,is_extreme,base_prediction,sigma_t,buffer_t,cvar_col
2019-01-13 04:25:00,578691.0,702596.6315483133,702597.0,0.0,123906.0,123906.0,False,576604.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:26:00,563611.0,704683.6315483133,704684.0,0.0,141073.0,141073.0,False,578691.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:27:00,564166.0,689603.6315483133,689604.0,0.0,125438.0,125438.0,False,563611.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:28:00,577151.0,690158.6315483133,690159.0,0.0,113008.0,113008.0,False,564166.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:29:00,588006.0,703143.6315483133,703144.0,0.0,115138.0,115138.0,False,577151.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:30:00,649967.0,713998.6315483133,713999.0,0.0,64032.0,64032.0,False,588006.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:31:00,606452.0,775959.6315483133,775960.0,0.0,169508.0,169508.0,False,649967.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:32:00,608338.0,732444.6315483133,732445.0,0.0,124107.0,124107.0,False,606452.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:33:00,617334.0,734330.6315483133,734331.0,0.0,116997.0,116997.0,False,608338.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:34:00,608066.0,743326.6315483133,743327.0,0.0,135261.0,135261.0,False,617334.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:35:00,608997.0,734058.6315483133,734059.0,0.0,125062.0,125062.0,False,608066.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:36:00,591414.0,734989.6315483133,734990.0,0.0,143576.0,143576.0,False,608997.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:37:00,583633.0,717406.6315483133,717407.0,0.0,133774.0,133774.0,False,591414.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:38:00,570710.0,709625.6315483133,709626.0,0.0,138916.0,138916.0,False,583633.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:39:00,591377.0,696702.6315483133,696703.0,0.0,105326.0,105326.0,False,570710.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:40:00,618459.0,717369.6315483133,717370.0,0.0,98911.0,98911.0,False,591377.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:41:00,596596.0,744451.6315483133,744452.0,0.0,147856.0,147856.0,False,618459.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:42:00,615202.0,722588.6315483133,722589.0,0.0,107387.0,107387.0,False,596596.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:43:00,612304.0,741194.6315483133,741195.0,0.0,128891.0,128891.0,False,615202.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:44:00,592835.0,738296.6315483133,738297.0,0.0,145462.0,145462.0,False,612304.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:45:00,617545.0,718827.6315483133,718828.0,0.0,101283.0,101283.0,False,592835.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:46:00,603454.0,743537.6315483133,743538.0,0.0,140084.0,140084.0,False,617545.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:47:00,602063.0,729446.6315483133,729447.0,0.0,127384.0,127384.0,False,603454.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:48:00,601198.0,728055.6315483133,728056.0,0.0,126858.0,126858.0,False,602063.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:49:00,602549.0,727190.6315483133,727191.0,0.0,124642.0,124642.0,False,601198.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:50:00,612405.0,728541.6315483133,728542.0,0.0,116137.0,116137.0,False,602549.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:51:00,580951.0,738397.6315483133,738398.0,0.0,157447.0,157447.0,False,612405.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:52:00,595397.0,706943.6315483133,706944.0,0.0,111547.0,111547.0,False,580951.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:53:00,581151.0,721389.6315483133,721390.0,0.0,140239.0,140239.0,False,595397.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:54:00,595774.0,707143.6315483133,707144.0,0.0,111370.0,111370.0,False,581151.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:55:00,607339.0,721766.6315483133,721767.0,0.0,114428.0,114428.0,False,595774.0,30283.054231543145,125992.63154831334,4.160499485454083
